,detailFund.acronym,detailFund.tradingName,detailFund.tradingCode,detailFund.tradingCodeOthers,detailFund.cnpj,detailFund.classification,detailFund.webSite,detailFund.fundAddress,detailFund.fundPhoneNumberDDD,detailFund.fundPhoneNumber,detailFund.fundPhoneNumberFax,detailFund.positionManager,detailFund.managerName,detailFund.companyAddress,detailFund.companyPhoneNumberDDD,detailFund.companyPhoneNumber,detailFund.companyPhoneNumberFax,detailFund.companyEmail,detailFund.companyName,detailFund.quotaCount,detailFund.quotaDateApproved,detailFund.typeFNET,detailFund.codes,detailFund.codesOther,detailFund.segment,shareHolder.shareHolderName,shareHolder.shareHolderAddress,shareHolder.shareHolderPhoneNumberDDD,shareHolder.shareHolderPhoneNumber,shareHolder.shareHolderFaxNumber,shareHolder.shareHolderEmail,url
0,CCME,FII CANUMA  ,CCME11 ,,43010844000126,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,https://www.btgpactual.com/,"PRAIA DE BOTAFOGO, 501 - 5º ANDAR (PARTE) - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,33836190,0,DIRETOR RESPONSAVEL                     ,ALLAN HADID                                                 ,"PRAIA DE BOTAFOGO, 501 - 5º ANDAR (PARTE) - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,33836190,0,ol-estruturacao-psf@btgpactual.com, CANUMA CAPITAL MULTIESTRATÉGIA FDO DE INV IMOB   ,2495084,27/10/2022,,['CCME11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJDQ01FIn0=
0,SJAU,FII SJ AU   ,SJAU11 ,,27771547000147,Financeiro e Outros/Fundos/Fundos Imobiliários,www.vortx.com.br,AV BRIGADEIRO FARIA LIMA 2277 - CJ. 202 - CEP: 1452000 CIDADE: SÃO PAULO UF: SP,11,30307177,0,DIRETOR RESPONSAVEL,ERNANE DIVINO DOS SANTOS ALVES,AV BRIGADEIRO FARIA LIMA 2277 - CJ. 202 - CEP: 1452000 CIDADE: SÃO PAULO UF: SP,11,30307177,0,admfundos@vortx.com.br,SJ AU LOGÍSTICA FDO. INV. IMOB.                   ,7932248,15/04/2021,,['SJAU11'],,,VORTX DTVM LTDA.                        ,R GILBERTO SABINO 215 - 4 ANDAR - CEP: 5425020 Cidade: SAO PAULO UF: SP,11,30307177,30307177,escrituracao@vortx.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJTSkFVIn0=
0,HGRE,FII HG REAL ,HGRE11 ,,09072017000129,Financeiro e Outros/Fundos/Fundos Imobiliários,www.cshg.com.br,R LEOPOLDO COUTO DE MAGALHÃES JR 700 - 11 ANDAR - CEP: 4542000 CIDADE: SÃO PAULO UF: SP,11,37018050,37018638,DIRETOR RESPONSAVEL,AUGUSTO MARTINS,R LEOPOLDO COUTO DE MAGALHÃES JR 700 - 11 ANDAR - CEP: 4542000 CIDADE: SÃO PAULO UF: SP,11,37018050,37018638,list.imobiliario@cshg.com.br,CSHG REAL ESTATE FDO INV IMOB - FII               ,11817767,30/12/2020,,['HGRE11'],,,ITAUBANCO - ACOES                       ,RUA BOA VISTA 176 - 1.SUBSOLO - CEP: 1013001 Cidade: SAO PAULO UF: SP,11,50297780,32473141,investfone@itau-unibanco.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjA5MDcyMDE3MDAwMTI5IiwiaWRlbnRpZmllckZ1bmQiOiJIR1JFIn0=
0,DLMT,FII DEL MONT,,,28108193000118,Financeiro e Outros/Fundos/Fundos Imobiliários,www.planner.com.br,AV BRIG. FARIA LIMA 3900 - 10o ANDAR - CEP: 4538132 CIDADE: SÃO PAULO UF: SP,11,21974400,0,DIRETOR RESPONSAVEL,ARTUR MARTINS DE FIGUEIREDO,AV BRIG. FARIA LIMA 3900 - 10o ANDAR - CEP: 4538132 CIDADE: SÃO PAULO UF: SP,11,21974400,0,corporativo@trusteedtvm.com.br,DEL MONTE AJAX FDO INV IMOB - FII                 ,7920000,28/12/2018,,,,,PLANNER TRUSTEE DTVM LTDA               ,AV Brigadeiro Faria Lima 3900 - 10º andar - CEP: 4538132 Cidade: São Paulo UF: SP,11,21722600,0,afigueiredo@planner.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjI4MTA4MTkzMDAwMTE4IiwiaWRlbnRpZmllckZ1bmQiOiJETE1UIn0=
0,NSLU,FII LOURDES ,NSLU11 ,,08014513000163,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.btgpactual.com/home/assetmanagement.aspx/FundosInvestimentoImobiliario,"PRAIA DE BOTAFOGO, 501 - 5 ANDAR - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,33833441,40814697,DIRETOR RESPONSAVEL                     ,ALLAN HADID                                                 ,"BRIGADEIRO FARIA LIMA, 3729 - 9 ANDAR - CEP: 1310200 CIDADE: SAO PAULO UF: SP",11,33833441,31411030,sh-contato-fundoimobiliario@btgpactual.com,FDO INV IMOB - FII HOSPITAL NOSSA SRA DE LOURDES  ,1293286,30/03/2022,,['NSLU11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJOU0xVIn0=
0,FIVN,FII VIDANOVA,FIVN11 ,,17854016000164,Financeiro e Outros/Fundos/Fundos Imobiliários,www.oliveiratrust.com.br,"AV DAS AMERICAS, 3434 - BLOCO 07 - GRUPO 201 - CEP: 22640102 CIDADE: RIO DE JANEIRO UF: RJ",21,35140000,35140099,DIRETOR RESPONSAVEL,JOSE ALEXANDRE COSTA DE FREITAS,"AV DAS AMERICAS, 3434 - BLOCO 07 - GRUPO 201 - CEP: 22640102 CIDADE: RIO DE JANEIRO UF: RJ",21,35140000,35140099,fundos@oliveiratrust.com.br,FDO INV IMOB VIDA NOVA - FII                      ,9412630,04/07/2014,,['FIVN11'],,,OLIVEIRA TRUST                          ,AV DAS AMÉRICAS 500 - BLOCO 13-GRUPO 205 - CEP: 22640100 Cidade: RIO DE JANEIRO UF: RJ,21,35140000,35140099,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJGSVZOIn0=
0,VISC,FII VINCI SC,VISC11 ,,17554274000125,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,WWW.brltrust.com.br,"IGUATEMI, 151 - 19 ANDAR - CEP: 1451011 CIDADE: SÃO PAULO UF: SP",11,31330350,31330360,DIRETOR RESPONSAVEL                     ,DANILO CHRISTÓFARO BARBIERI                                 ,"Iguatemi, 151 - 19 ANDAR - CEP: 4344902 CIDADE: SÃO PAULO UF: SP",11,31330350,31330360,juridico.fundos@brltrust.com.br,VINCI SHOPPING CENTERS FDO INVEST IMOB - FII      ,18591052,04/10/2022,,['VISC11'],,,BRL TRUST DTVM S.A.                     ,"R IGUATEMI, 151 - 19.ANDAR - CEP: 1451011 Cidade: SAO PAULO UF: SP",11,31330350,0,funds@brltrust.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJWSVNDIn0=
0,KNHF,FII KINEA HF,,,42754342000147,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,https://www.kinea.com.br/fundos/fundo-imobiliario-kinea-hedge-fund-knhf11/,"Avenida Brigadeiro Faria Lima, 3500 -  - CEP: 5426100 CIDADE: São Paulo UF: SP",11,50198101,0,DIRETOR RESPONSAVEL                     ,ROBERTA ANCHIETA DA SILVA                                   ,"Avenida Brigadeiro Faria Lima, 3500 -  - CEP: 5426100 CIDADE: São Paulo UF: SP",11,50198101,0,produtosestruturados@itau-unibanco.com.br,KINEA HEDGE FUND FDO DE INV IMOB                  ,20000000,20/12/2022,,,,,ITAU CORRETORA ACOES                    ,RUA BOA VISTA 176 - 1.SUBSOLO - CEP: 1013001 Cidade: SÃO PAULO UF: SP,11,30039285,0,investfone@itau-unibanco.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJLTkhGIn0=
0,SHOP,FII MULTSHOP,SHOP11 ,,22459737000100,Financeiro e Outros/Fundos/Fundos Imobiliários,,N/I PRAIA DE BOTAFOGO 501 - 5 ANDAR - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,21,32629600,0,DIRETOR RESPONSAVEL,ALLAN HADID,N/I PRAIA DE BOTAFOGO 501 - 5 ANDAR - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,21,32629600,0,SH-contato-fundoimobiliario@btgpactual.com,MULTI SHOPPINGS FDO INV IMOB - FII                ,1289598,11/03/2020,,['SHOP11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjIyNDU5NzM3MDAwMTAwIiwiaWRlbnRpZmllckZ1bmQiOiJTSE9QIn0=
0,RNDP,FII BB R PAP,RNDP11 ,,15394563000189,Financeiro e Outros/Fundos/Fundos Imobiliários,www.vam.com.br,AV DAS NAÇÕES UNIDAS 14171 - TORRE A/7.ANDAR - CEP: 4794000 CIDADE: SÃO PAULO UF: SP,11,51715053,51715057,DIRETOR RESPONSAVEL,ALEXANDRE LUIZ ZIMATH,AV DAS NAÇÕES UNIDAS 14171 - TORRE A/ 7 ANDAR - CEP: 4794000 CIDADE: SÃO PAULO UF: SP,11,51715053,51715057,vam-cvm@vam.com.br,BB RENDA DE PAPÉIS IMOBILIÁRIOS FDO INV IMOB - FII,107481,14/03/2013,,['RNDP11'],,,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.  ,AV DAS NAÇÕES UNIDAS 14171 - TORRE A/7.ANDAR - CEP: 4794970 Cidade: SÃO PAULO UF: SP,11,51715053,51715057,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJSTkRQIn0=
0,FATN,FII ATHENA I,FATN11 ,,30567216000102,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.brcapitaldtvm.com.br,"DAS NAÇÕES UNIDAS, 11857 - 11 ANDAR, CJ. 111 - CEP: 4578908 CIDADE: SÃO PAULO UF: SP",11,55083500,0,DIRETOR RESPONSAVEL                     ,CAROLINA ANDREA GARISTO GREGÓRIO                            ,"DAS NAÇÕES UNIDAS, 11857 - 11 ANDAR, CJ. 111 - CEP: 4578908 CIDADE: SÃO PAULO UF: SP",11,55083500,0,brcapital@brcapital.com.br,FUNDO DE INVESTIMENTO IMOBILIÁRIO ATHENA I        ,1500000,05/08/2022,,['FATN11'],,,BR-CAPITAL DTVM S/A                     ,"AV DAS NAÇÕES UNIDAS, 11857 - CEP: 4578908 Cidade: SÃO PAULO UF: SP",11,55083500,0,crl@unitas.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjMwNTY3MjE2MDAwMTAyIiwiaWRlbnRpZmllckZ1bmQiOiJGQVROIn0=
0,HSRE,FII HSIRENDA,HSRE11 ,,08098114000128,Financeiro e Outros/Fundos/Fundos Imobiliários,,R IGUATEMI 151 - 19 ANDAR - CEP: 1451011 CIDADE: SÃO PAULO UF: SP,11,31330350,0,DIRETOR RESPONSAVEL,DANILO CHRISTÓFARO BARBIERI,AV IGUATEMI 151 - 19 ANDAR - CEP: 1451011 CIDADE: SÃO PAULO UF: SP,11,31330350,0,funds@brltrust.com.br,HSI RENDA IMOB FDO INV IMOB                       ,8518064,11/12/2020,,['HSRE11'],,,BRL TRUST DTVM S.A.                     ,"R IGUATEMI, 151 - 19.ANDAR - CEP: 1451011 Cidade: SAO PAULO UF: SP",11,31330350,0,funds@brltrust.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJIU1JFIn0=
0,CRAA,FIAGRO CRAA ,,,48903610000121,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,https://www.btgpactual.com/,"Praia de Botafogo, 501 - 6º ANDAR - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",21,32629600,0,DIRETOR RESPONSAVEL                     ,ALLAN HADID                                                 ,"Praia de Botafogo, 501 - 6º ANDAR - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",21,32629600,0,ol-eventos-estruturados-psf@btgpactual.com,SPARTA FIAGRO FDO INV NAS CAD PROD AGRO - IMOB    ,300000,26/12/2022,,,,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6MzQsImNucGoiOiI0ODkwMzYxMDAwMDEyMSIsImlkZW50aWZpZXJGdW5kIjoiQ1JBQSJ9
0,HUCG,FII UNIMED C,HUCG11 ,,39347413000182,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,https://www.investcoop.com.br/,"Avenida Brigadeiro Faria Lima, 0 - 2º andar, Edifício Liége - CEP: 1452001 CIDADE: SÃO PAULO UF: SP",11,30354141,0,DIRETOR RESPONSAVEL                     ,FERNANDO FERREIRA DA SILVA TELLES                           ,"Avenida Brigadeiro Faria Lima, 0 - 2º andar, Edifício Liége - CEP: 1452001 CIDADE: SÃO PAULO UF: SP",11,30354141,0,fernandostelles@coinvalores.com.br,FDO INV IMOB HOSPITAL UNIMED CAMPINA GRANDE       ,1122000,30/12/2021,,['HUCG11'],,,BANCO DAYCOVAL S/A                      ,AV Paulista 1793 - CEP: 1311200 Cidade: São Paulo UF: SP,11,31381024,0,ricardo.gelbaum@bancodaycoval.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjM5MzQ3NDEzMDAwMTgyIiwiaWRlbnRpZmllckZ1bmQiOiJIVUNHIn0=
0,FRHY,FII FRONT   ,,,41251077000111,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,https://www.daycoval.com.br/,Avenida Paulista - CEP: 1311200 CIDADE: SÃO PAULO UF: SP,11,31381300,0,DIRETOR RESPONSAVEL                     ,ERICK WARNER DE CARVALHO,Avenida Paulista - CEP: 1311200 CIDADE: SÃO PAULO UF: SP,11,31381300,0,adm.fundos@bancodaycoval.com.br,FRONTEIRA MULTI FUNDO DE INVESTIMENTO IMOBILIÁRIO ,1000000,01/04/2022,,,,,BANCO DAYCOVAL S/A                      ,AV Paulista 1793 - CEP: 1311200 Cidade: São Paulo UF: SP,11,31381024,0,ricardo.gelbaum@bancodaycoval.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJjbnBqIjoiNDEyNTEwNzcwMDAxMTEiLCJpZGVudGlmaWVyRnVuZCI6IkZSSFkiLCJ0eXBlRnVuZCI6N30=
0,EURO,FII EUROPAR ,EURO11 ,,05437916000127,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.coinvalores.com.br,"Avenida Brigadeiro Faria Lima, 1800 - 2º andar, Edifício Liége - CEP: 1451001 CIDADE: São Paulo UF: SP",11,30354141,38140140,DIRETOR RESPONSAVEL                     ,FERNANDO FERREIRA DA SILVA TELLES,"Avenida Brigadeiro Faria Lima, 1800 - 2º andar, Edifício Liége - CEP: 1451001 CIDADE: São Paulo UF: SP",11,30354141,38140140,admfundoimobiliario@coinvalores.com.br,FDO INV IMOB EUROPAR                              ,383936,31/03/2017,,['EURO11'],,,BANCO DAYCOVAL S/A                      ,AV Paulista 1793 - CEP: 1311200 Cidade: São Paulo UF: SP,11,31381024,0,ricardo.gelbaum@bancodaycoval.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjA1NDM3OTE2MDAwMTI3IiwiaWRlbnRpZmllckZ1bmQiOiJFVVJPIn0=
0,PRSV,FII P VARGAS,PRSV11 ,,11281322000172,Financeiro e Outros/Fundos/Fundos Imobiliários,http://www.hedgeinvest.com.br/,N/I AV BRIGADEIRO FARIA LIMA 3600 -11 AND. CJ 112 3600 - 11º ANDAR - CJ 112 - CEP: 4538132 CIDADE: SÃO PAULO UF: SP,11,54125400,0,DIRETOR RESPONSAVEL,MARIA CECILIA CAZARREDO DE ANDRADE,N/I AV BRIGADEIRO FARIA LIMA 3600 -11 AND. CJ 112 3600 - 11º ANDAR - CJ 112 - CEP: 4538132 CIDADE: SÃO PAULO UF: SP,11,54125400,0,dtvm@hedgeinvest.com.br,PRESIDENTE VARGAS FDO INV IMOB                    ,195000,27/10/2009,,['PRSV11'],,,HEDGE INVESTMENTS DTVM LTDA             ,AV BRIGADEIRO FARIA LIMA 3600 - 11 AND.CJ 112 - CEP: 4538132 Cidade: SAO PAULO UF: SP,11,54125490,0,escrituracao@hedgeinvest.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJjbnBqIjoiMTEyODEzMjIwMDAxNzIiLCJpZGVudGlmaWVyRnVuZCI6IlBSU1YiLCJ0eXBlRnVuZCI6N30=
0,BTSI,FII BTSP II ,BTSI11 ,,36930464000144,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.bancointer.com.br,"Barbacena, 1219 -  - CEP: 30190131 CIDADE: Belo Horizonte UF: MG",31,36145332,0,DIRETOR RESPONSAVEL                     ,MARIA CLARA GUIMARÃES GUSMÃO,"Barbacena, 1219 -  - CEP: 30190131 CIDADE: Belo Horizonte UF: MG",31,36145332,0,admfundos@interdtvm.com.br,BTSP II FUNDO DE INVESTIMENTO IMOBILIÁRIO         ,630000,10/01/2023,,['BTSI11'],,,INTER DTVM LTDA.                        ,AV do Contorno 7777 - 1 andar - CEP: 30110051 Cidade: Belo Horizonte UF: MG,31,24387978,0,idtvm@interdtvm.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJCVFNJIn0=
0,ERPA,FII EUROPA  ,ERPA11 ,,31469385000164,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.oliveiratrust.com.br,"AV DAS AMERICAS, 3434 - BLOCO 07 - GRUPO 201 - CEP: 22631003 CIDADE: RIO DE JANEIRO UF: RJ",21,35140000,35140099,DIRETOR RESPONSAVEL                     ,JOSÉ ALEXANDRE COSTA DE FREITAS                             ,"AV DAS AMERICAS, 3434 - BLOCO 07 - GRUPO 201 - CEP: 22631003 CIDADE: RIO DE JANEIRO UF: RJ",21,35140000,35140099,fundos@oliveiratrust.com.br,EUROPA 105 - FDO INV IMOB                         ,500922,21/03/2022,,['ERPA11'],,,OLIVEIRA TRUST                          ,AV DAS AMÉRICAS 500 - BLOCO 13-GRUPO 205 - CEP: 22640100 Cidade: RIO DE JANEIRO UF: RJ,21,35140000,35140099,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjMxNDY5Mzg1MDAwMTY0IiwiaWRlbnRpZmllckZ1bmQiOiJFUlBBIn0=
0,CEOC,FII CEO CCP ,CEOC11 ,,15799397000109,Financeiro e Outros/Fundos/Fundos Imobiliários,www.btgpactual.com/home/assetmanagement.aspx/FundosInvestimentoImobiliario,"N/I PRAIA DE BOTAFOGO, 501 - 5. ANDAR - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,33833441,40814697,DIRETOR RESPONSAVEL,ALLAN HADID,"AV BRIGADEIRO FARIA LIMA, 3729 - 9. ANDAR - CEP: 4538133 CIDADE: SÃO PAULO UF: SP",11,33833441,40814697,sh-contato-fundoimobiliario@btgpactual.com,FDO INV IMOB - FII CEO CYRELA COMMERC. PROPERTIES ,1815696,10/09/2015,,['CEOC11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJDRU9DIn0=
0,LGCP,FII LGCP INT,LGCP11 ,,34598181000111,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.bancointer.com.br/inter-dtvm/,"do Contorno 7.777 1º andar,,  -  - CEP: 30110051 CIDADE: BELO HORIZONTE UF: MG",31,36145332,0,DIRETOR RESPONSAVEL                     ,MARIA CLARA GUIMARÃES GUSMÃO,"do Contorno 7.777 1º andar,,  -  - CEP: 30110051 CIDADE: BELO HORIZONTE UF: MG",31,36145332,0,admfundos@interdtvm.com.br,LOGCP INTER FDO INV IMOB                          ,2732860,30/11/2020,,['LGCP11'],,,INTER DTVM LTDA.                        ,AV do Contorno 7777 - 1 andar - CEP: 30110051 Cidade: Belo Horizonte UF: MG,31,24387978,0,idtvm@interdtvm.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJMR0NQIn0=
0,BBIM,FII BB RECIM,BBIM11 ,,20716161000193,Financeiro e Outros/Fundos/Fundos Imobiliários,www.bb.com.br/bbdtvm,"PÇ XV DE NOVEMBRO, 20 - 2 e 3 ANDARES - CEP: 20010010 CIDADE: RIO DE JANEIRO UF: RJ",21,38087500,38087600,DIRETOR RESPONSAVEL,AGUINALDO BARBIERI,"PÇ XV DE NOVEMBRO, 20 - 2 E 3 ANDARES - CEP: 20010010 CIDADE: RIO DE JANEIRO UF: RJ",21,38087500,38087600,bbdtvm@bb.com.br,BB RECEBIVEIS IMOBILIARIOS FDO INV IMOB - FII     ,1035000,31/08/2015,,['BBIM11'],,,BRASIL                                  ,RUA LELIO GAMA 104 - 38.ANDAR - CEP: 20031080 Cidade: RIO DE JANEIRO UF: RJ,21,38083715,38083466,AESCRITURAIS@BB.COM.BR                                                                                                                                                                                                                                         ,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjIwNzE2MTYxMDAwMTkzIiwiaWRlbnRpZmllckZ1bmQiOiJCQklNIn0=
0,VISC,FII VINCI SC,VISC11 ,,17554274000125,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,WWW.brltrust.com.br,"IGUATEMI, 151 - 19 ANDAR - CEP: 1451011 CIDADE: SÃO PAULO UF: SP",11,31330350,31330360,DIRETOR RESPONSAVEL                     ,DANILO CHRISTÓFARO BARBIERI                                 ,"Iguatemi, 151 - 19 ANDAR - CEP: 4344902 CIDADE: SÃO PAULO UF: SP",11,31330350,31330360,juridico.fundos@brltrust.com.br,VINCI SHOPPING CENTERS FDO INVEST IMOB - FII      ,18591052,04/10/2022,,['VISC11'],,,BRL TRUST DTVM S.A.                     ,"R IGUATEMI, 151 - 19.ANDAR - CEP: 1451011 Cidade: SAO PAULO UF: SP",11,31330350,0,funds@brltrust.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjE3NTU0Mjc0MDAwMTI1IiwiaWRlbnRpZmllckZ1bmQiOiJWSVNDIn0=
0,LKDV,FII DEV ONE ,LKDV11 ,,40102445000105,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.btgpactual.com/asset-management/administracao-fiduciaria,PRAIA DE BOTAFOGO - CEP: 22250040 CIDADE: RIO DE UF: RJ,11,33836190,0,DIRETOR RESPONSAVEL                     ,ALLAN HADID                                                 ,PRAIA DE BOTAFOGO - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,33836190,0,ol-eventos-estruturados-psf@btgpactual.com,FUNDO DE INVESTIMENTO IMOBILIÁRIO – DEVELOPMENT V1,66811,02/02/2022,,['LKDV11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJMS0RWIn0=
0,MFCR,FII MERITO R,MFCR11 ,,45403337000188,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,https://meritoinvestimentos.com.br/,"RUA FUNCHAL, 418 - 21ª ANDAR - CEP: 4551060 CIDADE: SÃO PAULO UF: SP",11,33862555,0,DIRETOR RESPONSAVEL                     ,MARCOS ALEXANDRE IKUNO.                                     ,"RUA FUNCHAL, 418 - 21ª ANDAR - CEP: 4551060 CIDADE: SÃO PAULO UF: SP",11,33862555,0,fundos@meritodtvm.com.br,MÉRITO RECEBÍVEIS IMOBILIÁRIOS FII – FDO INV IMOB ,100231,29/12/2022,,['MFCR11'],,,PLANNER TRUSTEE DTVM LTDA               ,AV Brigadeiro Faria Lima 3900 - 10º andar - CEP: 4538132 Cidade: São Paulo UF: SP,11,21722600,0,afigueiredo@planner.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJNRkNSIn0=
